customer_id,recency,frequency,monetary,recency_score,frequency_score,monetary_score,rfm_score,segment
CUST-3492,223,1,45.35,1,1,1,111,Lost Customers
CUST-3493,2,3,252.12000000000003,5,4,3,543,Champions
CUST-3495,1,4,633.73,5,5,5,555,Champions
CUST-3497,31,2,48.25,4,2,1,421,Potential Loyalists
CUST-3499,172,2,56.77,2,2,1,221,Lost Customers
CUST-3500,308,1,15.17,1,1,1,111,Lost Customers
CUST-3501,172,2,338.83000000000004,2,2,3,223,Lost Customers
CUST-3502,188,3,562.84,2,4,4,244,At Risk
CUST-3503,207,2,117.62,1,2,2,122,Lost Customers
CUST-3505,64,3,250.76,4,4,3,443,Champions
CUST-3507,329,1,173.46,1,1,2,112,Lost Customers
CUST-3508,42,3,472.67,4,4,4,444,Champions
CUST-3511,160,4,353.09000000000003,2,5,3,253,At Risk
CUST-3512,169,1,22.64,2,1,1,211,Lost Customers
CUST-3513,74,3,472.02,3,4,4,344,Loyal Customers
CUST-3515,155,3,223.49,2,4,3,243,At Risk
CUST-3517,177,1,72.88,2,1,1,211,Lost Customers
CUST-3518,234,2,248.94,1,2,3,123,Lost Customers
CUST-3521,107,3,293.94,3,4,3,343,Loyal Customers
CUST-3522,12,2,179.85000000000002,5,2,2,522,Potential Loyalists
CUST-3523,78,6,773.01,3,5,5,355,Loyal Customers
CUST-3524,3,3,798.14,5,4,5,545,Champions
CUST-3525,61,4,515.66,4,5,4,454,Champions
CUST-3526,172,4,460.16,2,5,4,254,At Risk
CUST-3528,173,2,450.58,2,2,4,224,Lost Customers
CUST-3529,347,1,180.93,1,1,2,112,Lost Customers
CUST-3531,312,1,67.94,1,1,1,111,Lost Customers
CUST-3533,162,2,371.27,2,2,4,224,Lost Customers
CUST-3534,50,1,193.14,4,1,2,412,Potential Loyalists
CUST-3535,86,4,864.67,3,5,5,355,Loyal Customers
CUST-3536,48,4,426.71,4,5,4,454,Champions
CUST-3537,235,2,151.25,1,2,2,122,Lost Customers
CUST-3538,356,1,82.08,1,1,1,111,Lost Customers
CUST-3539,106,1,137.7,3,1,2,312,New Customers
CUST-3542,215,2,177.28,1,2,2,122,Lost Customers
CUST-3545,136,1,26.66,2,1,1,211,Lost Customers
CUST-3546,69,2,151.88,4,2,2,422,Potential Loyalists
CUST-3547,311,2,216.62,1,2,2,122,Lost Customers
CUST-3548,7,3,288.11,5,4,3,543,Champions
CUST-3550,210,1,23.39,1,1,1,111,Lost Customers
CUST-3554,25,3,319.83,5,4,3,543,Champions
CUST-3555,33,3,286.06,4,4,3,443,Champions
CUST-3556,16,3,585.2099999999999,5,4,5,545,Champions
CUST-3557,89,1,362.4,3,1,4,314,New Customers
CUST-3559,146,3,1085.8899999999999,2,4,5,245,At Risk
CUST-3560,16,1,46.71,5,1,1,511,Potential Loyalists
CUST-3562,232,3,882.55,1,4,5,145,At Risk
CUST-3563,13,2,316.72,5,2,3,523,Potential Loyalists
CUST-3565,28,1,34.33,5,1,1,511,Potential Loyalists
CUST-3567,117,3,329.01,3,4,3,343,Loyal Customers
CUST-3568,15,2,210.01999999999998,5,2,2,522,Potential Loyalists
CUST-3569,54,2,241.14,4,2,3,423,Potential Loyalists
CUST-3571,36,2,190.4,4,2,2,422,Potential Loyalists
CUST-3574,58,1,58.52,4,1,1,411,Potential Loyalists
CUST-3575,269,1,10.47,1,1,1,111,Lost Customers
CUST-3577,13,2,49.04,5,2,1,521,Potential Loyalists
CUST-3578,82,2,160.48000000000002,3,2,2,322,New Customers
CUST-3579,139,1,214.54,2,1,2,212,Lost Customers
CUST-3580,166,1,99.78,2,1,1,211,Lost Customers
CUST-3581,170,3,181.55,2,4,2,242,At Risk
CUST-3582,49,3,497.73,4,4,4,444,Champions
CUST-3583,124,3,316.11,2,4,3,243,At Risk
CUST-3584,180,1,39.43,2,1,1,211,Lost Customers
CUST-3585,106,1,295.4,3,1,3,313,New Customers
CUST-3587,2,1,53.26,5,1,1,511,Potential Loyalists
CUST-3588,228,2,149.06,1,2,2,122,Lost Customers
CUST-3589,39,2,148.54,4,2,2,422,Potential Loyalists
CUST-3590,304,1,10.19,1,1,1,111,Lost Customers
CUST-3592,218,1,48.22,1,1,1,111,Lost Customers
CUST-3593,46,2,252.88,4,2,3,423,Potential Loyalists
CUST-3594,15,3,156.64,5,4,2,542,Champions
CUST-3595,30,4,536.74,5,5,4,554,Champions
CUST-3596,157,2,322.32,2,2,3,223,Lost Customers
CUST-3597,360,1,107.36,1,1,1,111,Lost Customers
CUST-3598,43,2,380.12,4,2,4,424,Potential Loyalists
CUST-3599,104,2,48.09,3,2,1,321,New Customers
CUST-3600,117,1,210.48,3,1,2,312,New Customers
CUST-3601,94,1,73.74,3,1,1,311,New Customers
CUST-3603,209,2,216.46999999999997,1,2,2,122,Lost Customers
CUST-3605,37,1,599.92,4,1,5,415,Potential Loyalists
CUST-3606,186,1,198.74,2,1,2,212,Lost Customers
CUST-3607,22,4,574.95,5,5,5,555,Champions
CUST-3608,169,2,195.29,2,2,2,222,Lost Customers
CUST-3609,72,2,413.71000000000004,3,2,4,324,New Customers
CUST-3610,21,2,320.25,5,2,3,523,Potential Loyalists
CUST-3611,22,1,314.4,5,1,3,513,Potential Loyalists
CUST-3612,80,2,33.620000000000005,3,2,1,321,New Customers
CUST-3613,59,2,386.05999999999995,4,2,4,424,Potential Loyalists
CUST-3614,312,1,35.56,1,1,1,111,Lost Customers
CUST-3615,108,2,337.03000000000003,3,2,3,323,New Customers
CUST-3617,8,2,193.16,5,2,2,522,Potential Loyalists
CUST-3618,96,2,263.74,3,2,3,323,New Customers
CUST-3619,252,1,48.69,1,1,1,111,Lost Customers
CUST-3620,8,2,226.5,5,2,3,523,Potential Loyalists
CUST-3621,26,5,763.41,5,5,5,555,Champions
CUST-3622,22,1,32.42,5,1,1,511,Potential Loyalists
CUST-3623,76,3,116.56,3,4,2,342,Loyal Customers
CUST-3624,52,1,104.49,4,1,1,411,Potential Loyalists
CUST-3625,75,1,105.93,3,1,1,311,New Customers
CUST-3626,10,3,169.07,5,4,2,542,Champions
CUST-3627,78,2,70.12,3,2,1,321,New Customers
CUST-3628,83,4,928.3000000000001,3,5,5,355,Loyal Customers
CUST-3629,251,3,831.02,1,4,5,145,At Risk
CUST-3630,7,2,67.58,5,2,1,521,Potential Loyalists
CUST-3632,117,2,103.74000000000001,3,2,1,321,New Customers
CUST-3634,190,1,106.74,2,1,1,211,Lost Customers
CUST-3635,11,1,115.08,5,1,2,512,Potential Loyalists
CUST-3636,101,4,541.36,3,5,4,354,Loyal Customers
CUST-3637,8,3,232.61,5,4,3,543,Champions
CUST-3638,269,1,418.96,1,1,4,114,Lost Customers
CUST-3640,118,1,30.37,3,1,1,311,New Customers
CUST-3641,58,2,186.21,4,2,2,422,Potential Loyalists
CUST-3642,183,2,189.32,2,2,2,222,Lost Customers
CUST-3643,327,1,10.05,1,1,1,111,Lost Customers
CUST-3644,57,5,691.3499999999999,4,5,5,455,Champions
CUST-3646,157,2,198.37,2,2,2,222,Lost Customers
CUST-3647,19,1,46.03,5,1,1,511,Potential Loyalists
CUST-3648,179,2,97.93,2,2,1,221,Lost Customers
CUST-3649,282,1,55.08,1,1,1,111,Lost Customers
CUST-3650,220,2,176.43,1,2,2,122,Lost Customers
CUST-3651,71,2,188.13,3,2,2,322,New Customers
CUST-3652,40,2,125.15,4,2,2,422,Potential Loyalists
CUST-3653,140,1,118.33,2,1,2,212,Lost Customers
CUST-3654,142,6,655.61,2,5,5,255,At Risk
CUST-3655,36,2,250.19,4,2,3,423,Potential Loyalists
CUST-3656,341,1,34.33,1,1,1,111,Lost Customers
CUST-3657,80,3,113.78,3,4,2,342,Loyal Customers
CUST-3658,122,2,194.96,2,2,2,222,Lost Customers
CUST-3660,42,3,716.06,4,4,5,445,Champions
CUST-3662,2,1,68.76,5,1,1,511,Potential Loyalists
CUST-3663,180,1,80.67,2,1,1,211,Lost Customers
CUST-3664,112,3,439.46,3,4,4,344,Loyal Customers
CUST-3665,23,2,124.82,5,2,2,522,Potential Loyalists
CUST-3666,75,1,308.36,3,1,3,313,New Customers
CUST-3668,54,2,338.32,4,3,3,433,Loyal Customers
CUST-3669,30,3,636.92,5,4,5,545,Champions
CUST-3670,357,1,85.88,1,1,1,111,Lost Customers
CUST-3673,88,3,182.56,3,4,2,342,Loyal Customers
CUST-3674,349,1,36.85,1,1,1,111,Lost Customers
CUST-3676,141,1,293.48,2,1,3,213,Lost Customers
CUST-3677,315,2,210.5,1,3,2,132,At Risk
CUST-3678,12,3,571.65,5,4,4,544,Champions
CUST-3679,142,2,132.87,2,3,2,232,At Risk
CUST-3680,26,2,500.37,5,3,4,534,Loyal Customers
CUST-3681,251,2,183.53,1,3,2,132,At Risk
CUST-3682,179,2,180.44,2,3,2,232,At Risk
CUST-3683,79,1,41.65,3,1,1,311,New Customers
CUST-3684,75,2,620.55,3,3,5,335,Loyal Customers
CUST-3685,5,1,204.08,5,1,2,512,Potential Loyalists
CUST-3687,61,3,993.09,4,4,5,445,Champions
CUST-3688,109,1,96.8,3,1,1,311,New Customers
CUST-3689,64,2,525.02,4,3,4,434,Loyal Customers
CUST-3690,98,3,344.40000000000003,3,4,3,343,Loyal Customers
CUST-3691,252,3,109.87,1,4,1,141,At Risk
CUST-3692,338,1,190.44,1,1,2,112,Lost Customers
CUST-3693,45,2,118.54,4,3,2,432,Loyal Customers
CUST-3694,70,3,296.16,3,4,3,343,Loyal Customers
CUST-3695,194,1,70.56,2,1,1,211,Lost Customers
CUST-3696,27,2,87.02,5,3,1,531,Loyal Customers
CUST-3697,44,3,157.41,4,4,2,442,Champions
CUST-3699,44,3,461.40000000000003,4,4,4,444,Champions
CUST-3700,118,3,546.9,3,4,4,344,Loyal Customers
CUST-3701,46,3,93.46000000000001,4,4,1,441,Champions
CUST-3702,149,1,180.65,2,1,2,212,Lost Customers
CUST-3705,159,4,821.84,2,5,5,255,At Risk
CUST-3707,150,2,365.97,2,3,4,234,At Risk
CUST-3708,176,2,429.45,2,3,4,234,At Risk
CUST-3709,226,3,911.44,1,4,5,145,At Risk
CUST-3710,108,1,111.95,3,1,2,312,New Customers
CUST-3711,25,4,357.99,5,5,3,553,Champions
CUST-3712,9,5,410.66999999999996,5,5,4,554,Champions
CUST-3713,37,3,435.74,4,4,4,444,Champions
CUST-3714,119,4,446.66,3,5,4,354,Loyal Customers
CUST-3716,58,4,321.69,4,5,3,453,Champions
CUST-3718,168,2,59.650000000000006,2,3,1,231,At Risk
CUST-3721,97,1,62.23,3,1,1,311,New Customers
CUST-3723,27,2,196.23,5,3,2,532,Loyal Customers
CUST-3724,205,1,26.64,1,1,1,111,Lost Customers
CUST-3725,98,3,236.57999999999998,3,4,3,343,Loyal Customers
CUST-3726,9,4,599.05,5,5,5,555,Champions
CUST-3727,210,1,122.67,1,1,2,112,Lost Customers
CUST-3728,82,4,886.59,3,5,5,355,Loyal Customers
CUST-3729,254,1,129.72,1,1,2,112,Lost Customers
CUST-3730,123,3,907.06,2,4,5,245,At Risk
CUST-3731,25,2,228.58,5,3,3,533,Loyal Customers
CUST-3732,135,2,441.91,2,3,4,234,At Risk
CUST-3733,110,3,592.34,3,4,5,345,Loyal Customers
CUST-3734,128,3,398.66999999999996,2,4,4,244,At Risk
CUST-3735,361,1,76.28,1,1,1,111,Lost Customers
CUST-3736,116,1,113.84,3,1,2,312,New Customers
CUST-3737,36,2,225.52999999999997,4,3,3,433,Loyal Customers
CUST-3738,189,2,148.84,2,3,2,232,At Risk
CUST-3739,307,1,205.7,1,1,2,112,Lost Customers
CUST-3740,17,4,269.51000000000005,5,5,3,553,Champions
CUST-3742,110,1,342.18,3,1,3,313,New Customers
CUST-3743,110,1,191.46,3,1,2,312,New Customers
CUST-3744,28,4,347.40999999999997,5,5,3,553,Champions
CUST-3746,58,4,391.61,4,5,4,454,Champions
CUST-3747,42,2,224.99,4,3,3,433,Loyal Customers
CUST-3748,10,2,100.16,5,3,1,531,Loyal Customers
CUST-3749,163,1,98.48,2,1,1,211,Lost Customers
CUST-3750,30,4,634.02,5,5,5,555,Champions
CUST-3751,49,2,456.12,4,3,4,434,Loyal Customers
CUST-3752,87,3,311.18,3,4,3,343,Loyal Customers
CUST-3754,311,2,223.14999999999998,1,3,3,133,At Risk
CUST-3755,177,5,738.92,2,5,5,255,At Risk
CUST-3756,156,2,198.57,2,3,2,232,At Risk
CUST-3758,190,1,154.55,2,1,2,212,Lost Customers
CUST-3759,242,1,61.23,1,1,1,111,Lost Customers
CUST-3760,13,2,414.06,5,3,4,534,Loyal Customers
CUST-3761,111,1,43.09,3,1,1,311,New Customers
CUST-3762,66,3,581.51,4,4,5,445,Champions
CUST-3763,97,2,604.92,3,3,5,335,Loyal Customers
CUST-3764,76,1,38.61,3,1,1,311,New Customers
CUST-3765,214,1,111.7,1,1,2,112,Lost Customers
CUST-3768,127,3,359.8,2,4,4,244,At Risk
CUST-3769,75,3,822.3100000000001,3,4,5,345,Loyal Customers
CUST-3770,133,3,572.1800000000001,2,4,4,244,At Risk
CUST-3771,154,1,252.8,2,1,3,213,Lost Customers
CUST-3772,16,2,140.57999999999998,5,3,2,532,Loyal Customers
CUST-3773,37,4,860.89,4,5,5,455,Champions
CUST-3775,254,2,478.25,1,3,4,134,At Risk
CUST-3776,11,2,180.19,5,3,2,532,Loyal Customers
CUST-3777,228,1,35.07,1,1,1,111,Lost Customers
CUST-3778,15,2,444.17,5,3,4,534,Loyal Customers
CUST-3779,169,1,168.58,2,1,2,212,Lost Customers
CUST-3780,93,3,187.07,3,4,2,342,Loyal Customers
CUST-3781,171,2,211.91,2,3,2,232,At Risk
CUST-3782,124,3,761.98,2,4,5,245,At Risk
CUST-3783,244,1,248.91,1,1,3,113,Lost Customers
CUST-3785,15,3,204.41,5,4,2,542,Champions
CUST-3786,261,2,140.25,1,3,2,132,At Risk
CUST-3787,311,2,157.04,1,3,2,132,At Risk
CUST-3789,8,3,422.58000000000004,5,4,4,544,Champions
CUST-3791,289,1,198.84,1,1,2,112,Lost Customers
CUST-3792,147,3,349.49,2,4,3,243,At Risk
CUST-3793,155,2,119.31,2,3,2,232,At Risk
CUST-3794,51,1,24.21,4,1,1,411,Potential Loyalists
CUST-3795,99,3,200.5,3,4,2,342,Loyal Customers
CUST-3796,16,2,208.01,5,3,2,532,Loyal Customers
CUST-3797,80,2,152.01,3,3,2,332,Loyal Customers
CUST-3798,167,2,178.26999999999998,2,3,2,232,At Risk
CUST-3799,134,2,116.24,2,3,2,232,At Risk
CUST-3801,84,2,158.53,3,3,2,332,Loyal Customers
CUST-3802,232,1,39.21,1,1,1,111,Lost Customers
CUST-3803,327,1,108.76,1,1,1,111,Lost Customers
CUST-3804,14,4,525.52,5,5,4,554,Champions
CUST-3805,98,1,119.3,3,1,2,312,New Customers
CUST-3806,26,4,387.97,5,5,4,554,Champions
CUST-3807,117,2,181.07999999999998,3,3,2,332,Loyal Customers
CUST-3808,47,2,464.35,4,3,4,434,Loyal Customers
CUST-3809,42,2,363.88,4,3,4,434,Loyal Customers
CUST-3811,59,4,1294.78,4,5,5,455,Champions
CUST-3812,15,1,33.93,5,1,1,511,Potential Loyalists
CUST-3814,211,1,87.46,1,1,1,111,Lost Customers
CUST-3815,164,2,102.09,2,3,1,231,At Risk
CUST-3817,46,1,79.24,4,1,1,411,Potential Loyalists
CUST-3819,194,2,190.47,2,3,2,232,At Risk
CUST-3820,147,3,275.08000000000004,2,4,3,243,At Risk
CUST-3822,4,3,817.93,5,4,5,545,Champions
CUST-3823,8,3,244.55,5,4,3,543,Champions
CUST-3824,120,2,271.33000000000004,2,3,3,233,At Risk
CUST-3825,74,3,167.7,3,4,2,342,Loyal Customers
CUST-3826,61,2,204.27,4,3,2,432,Loyal Customers
CUST-3827,15,2,253.01,5,3,3,533,Loyal Customers
CUST-3828,196,1,140.95,1,1,2,112,Lost Customers
CUST-3830,328,1,179.2,1,1,2,112,Lost Customers
CUST-3831,104,2,76.9,3,3,1,331,Loyal Customers
CUST-3832,121,2,111.44,2,3,2,232,At Risk
CUST-3833,130,2,180.76999999999998,2,3,2,232,At Risk
CUST-3834,68,3,642.45,4,4,5,445,Champions
CUST-3835,116,1,276.5,3,1,3,313,New Customers
CUST-3836,58,3,249.23,4,4,3,443,Champions
CUST-3837,46,1,267.8,4,1,3,413,Potential Loyalists
CUST-3839,18,3,503.9,5,4,4,544,Champions
CUST-3840,111,3,643.97,3,4,5,345,Loyal Customers
CUST-3841,190,1,527.16,2,1,4,214,Lost Customers
CUST-3842,134,2,113.81,2,3,2,232,At Risk
CUST-3843,87,2,227.74,3,3,3,333,Loyal Customers
CUST-3844,197,2,310.48,1,3,3,133,At Risk
CUST-3845,137,2,220.44,2,3,3,233,At Risk
CUST-3846,160,1,140.16,2,1,2,212,Lost Customers
CUST-3847,220,1,60.34,1,1,1,111,Lost Customers
CUST-3849,1,2,335.56,5,3,3,533,Loyal Customers
CUST-3851,14,1,365.46,5,1,4,514,Potential Loyalists
CUST-3852,304,1,19.8,1,1,1,111,Lost Customers
CUST-3853,46,1,107.2,4,1,1,411,Potential Loyalists
CUST-3854,77,2,123.17,3,3,2,332,Loyal Customers
CUST-3855,139,4,784.9,2,5,5,255,At Risk
CUST-3856,32,2,141.54000000000002,4,3,2,432,Loyal Customers
CUST-3857,136,3,164.5,2,4,2,242,At Risk
CUST-3858,54,2,44.18,4,3,1,431,Loyal Customers
CUST-3859,200,2,402.93,1,3,4,134,At Risk
CUST-3860,30,4,945.98,5,5,5,555,Champions
CUST-3861,75,3,367.9,3,4,4,344,Loyal Customers
CUST-3862,238,1,79.1,1,1,1,111,Lost Customers
CUST-3863,162,1,165.63,2,1,2,212,Lost Customers
CUST-3864,76,3,490.69,3,4,4,344,Loyal Customers
CUST-3865,135,3,151.56,2,4,2,242,At Risk
CUST-3866,230,3,720.96,1,4,5,145,At Risk
CUST-3867,5,4,407.15999999999997,5,5,4,554,Champions
CUST-3868,250,1,49.25,1,1,1,111,Lost Customers
CUST-3869,154,3,520.59,2,4,4,244,At Risk
CUST-3870,361,1,61.24,1,1,1,111,Lost Customers
CUST-3872,5,3,178.67000000000002,5,4,2,542,Champions
CUST-3874,7,1,35.72,5,1,1,511,Potential Loyalists
CUST-3875,46,3,395.99,4,4,4,444,Champions
CUST-3876,108,2,367.27,3,3,4,334,Loyal Customers
CUST-3879,53,1,244.89,4,1,3,413,Potential Loyalists
CUST-3880,50,3,977.9100000000001,4,4,5,445,Champions
CUST-3881,68,3,405.23,4,4,4,444,Champions
CUST-3882,93,2,349.69,3,3,3,333,Loyal Customers
CUST-3883,8,2,96.78,5,3,1,531,Loyal Customers
CUST-3884,40,2,211.10999999999999,4,3,2,432,Loyal Customers
CUST-3885,71,1,43.27,3,1,1,311,New Customers
CUST-3887,173,1,37.98,2,1,1,211,Lost Customers
CUST-3888,208,1,80.57,1,1,1,111,Lost Customers
CUST-3889,277,1,427.11,1,1,4,114,Lost Customers
CUST-3890,45,2,270.33,4,3,3,433,Loyal Customers
CUST-3891,171,2,120.63,2,3,2,232,At Risk
CUST-3892,56,2,565.08,4,3,4,434,Loyal Customers
CUST-3893,12,1,19.68,5,1,1,511,Potential Loyalists
CUST-3894,117,3,343.94,3,4,3,343,Loyal Customers
CUST-3896,261,2,345.96,1,3,3,133,At Risk
CUST-3898,9,2,90.8,5,3,1,531,Loyal Customers
CUST-3899,2,2,59.3,5,3,1,531,Loyal Customers
CUST-3900,245,1,20.73,1,1,1,111,Lost Customers
CUST-3901,31,3,573.15,4,4,4,444,Champions
CUST-3902,59,4,474.85,4,5,4,454,Champions
CUST-3903,162,2,365.74,2,3,4,234,At Risk
CUST-3904,186,2,108.13,2,3,1,231,At Risk
CUST-3905,73,1,39.73,3,1,1,311,New Customers
CUST-3906,270,1,653.95,1,1,5,115,Lost Customers
CUST-3908,211,2,246.66,1,3,3,133,At Risk
CUST-3909,57,3,201.09,4,4,2,442,Champions
CUST-3910,12,3,755.5699999999999,5,4,5,545,Champions
CUST-3912,249,1,86.05,1,1,1,111,Lost Customers
CUST-3913,7,1,34.59,5,1,1,511,Potential Loyalists
CUST-3914,115,3,129.37,3,4,2,342,Loyal Customers
CUST-3915,181,2,141.25,2,3,2,232,At Risk
CUST-3916,69,1,94.25,4,1,1,411,Potential Loyalists
CUST-3918,57,1,45.8,4,1,1,411,Potential Loyalists
CUST-3919,127,2,279.95000000000005,2,3,3,233,At Risk
CUST-3920,159,2,304.43,2,3,3,233,At Risk
CUST-3921,2,1,53.36,5,1,1,511,Potential Loyalists
CUST-3922,51,5,307.58,4,5,3,453,Champions
CUST-3924,175,1,111.24,2,1,2,212,Lost Customers
CUST-3925,336,1,27.71,1,1,1,111,Lost Customers
CUST-3926,243,1,77.88,1,1,1,111,Lost Customers
CUST-3928,238,2,126.94,1,3,2,132,At Risk
CUST-3930,73,1,48.53,3,1,1,311,New Customers
CUST-3931,104,1,34.65,3,1,1,311,New Customers
CUST-3932,8,1,101.26,5,1,1,511,Potential Loyalists
CUST-3933,110,2,330.6,3,3,3,333,Loyal Customers
CUST-3935,365,1,21.43,1,1,1,111,Lost Customers
CUST-3937,207,2,259.52,1,3,3,133,At Risk
CUST-3938,281,1,112.24,1,1,2,112,Lost Customers
CUST-3939,187,2,401.45,2,3,4,234,At Risk
CUST-3940,162,2,435.47,2,3,4,234,At Risk
CUST-3942,89,6,807.48,3,5,5,355,Loyal Customers
CUST-3943,211,2,300.39,1,3,3,133,At Risk
CUST-3944,147,1,48.4,2,1,1,211,Lost Customers
CUST-3945,30,2,318.32,5,3,3,533,Loyal Customers
CUST-3946,256,1,96.64,1,1,1,111,Lost Customers
CUST-3947,19,2,195.51,5,3,2,532,Loyal Customers
CUST-3948,258,1,55.46,1,1,1,111,Lost Customers
CUST-3949,93,2,178.69,3,3,2,332,Loyal Customers
CUST-3950,83,3,426.49,3,4,4,344,Loyal Customers
CUST-3951,105,1,46.6,3,1,1,311,New Customers
CUST-3952,141,2,329.08,2,3,3,233,At Risk
CUST-3953,119,2,274.12,3,3,3,333,Loyal Customers
CUST-3954,90,1,104.05,3,1,1,311,New Customers
CUST-3955,210,1,277.71,1,1,3,113,Lost Customers
CUST-3957,248,2,86.47,1,3,1,131,At Risk
CUST-3958,60,4,795.24,4,5,5,455,Champions
CUST-3959,193,3,596.36,2,4,5,245,At Risk
CUST-3960,21,2,164.42000000000002,5,3,2,532,Loyal Customers
CUST-3961,56,2,237.56,4,3,3,433,Loyal Customers
CUST-3962,161,2,293.22,2,3,3,233,At Risk
CUST-3963,1,3,270.44,5,4,3,543,Champions
CUST-3964,27,2,366.25,5,3,4,534,Loyal Customers
CUST-3966,58,1,190.42,4,1,2,412,Potential Loyalists
CUST-3967,89,2,238.01,3,3,3,333,Loyal Customers
CUST-3968,106,2,118.55,3,3,2,332,Loyal Customers
CUST-3969,74,3,642.97,3,4,5,345,Loyal Customers
CUST-3970,259,1,162.74,1,1,2,112,Lost Customers
CUST-3971,103,3,857.24,3,4,5,345,Loyal Customers
CUST-3972,264,2,99.05,1,3,1,131,At Risk
CUST-3973,172,2,218.67000000000002,2,3,2,232,At Risk
CUST-3974,71,1,88.18,3,1,1,311,New Customers
CUST-3975,351,1,42.61,1,1,1,111,Lost Customers
CUST-3976,339,1,26.41,1,1,1,111,Lost Customers
CUST-3977,23,2,82.53,5,3,1,531,Loyal Customers
CUST-3978,294,4,686.99,1,5,5,155,At Risk
CUST-3979,186,1,335.36,2,1,3,213,Lost Customers
CUST-3980,116,1,265.44,3,1,3,313,New Customers
CUST-3981,155,2,320.37,2,3,3,233,At Risk
CUST-3982,12,1,106.72,5,1,1,511,Potential Loyalists
CUST-3983,163,2,413.16,2,3,4,234,At Risk
CUST-3985,63,2,250.14,4,3,3,433,Loyal Customers
CUST-3986,272,1,144.72,1,1,2,112,Lost Customers
CUST-3987,141,3,234.51,2,4,3,243,At Risk
CUST-3988,59,3,148.18,4,4,2,442,Champions
CUST-3989,321,1,61.86,1,1,1,111,Lost Customers
CUST-3990,64,2,206.57999999999998,4,3,2,432,Loyal Customers
CUST-3991,7,1,86.88,5,1,1,511,Potential Loyalists
CUST-3992,313,1,136.98,1,1,2,112,Lost Customers
CUST-3993,27,1,166.16,5,1,2,512,Potential Loyalists
CUST-3994,103,2,258.54,3,3,3,333,Loyal Customers
CUST-3996,49,1,73.14,4,1,1,411,Potential Loyalists
CUST-3997,168,2,87.11,2,3,1,231,At Risk
CUST-3999,74,2,301.4,3,3,3,333,Loyal Customers
CUST-4000,285,1,194.95,1,1,2,112,Lost Customers
CUST-4002,168,2,218.13,2,3,2,232,At Risk
CUST-4004,264,1,82.44,1,1,1,111,Lost Customers
CUST-4005,133,2,104.56,2,3,1,231,At Risk
CUST-4006,309,2,84.68,1,3,1,131,At Risk
CUST-4007,46,2,149.21,4,3,2,432,Loyal Customers
CUST-4008,136,1,302.16,2,1,3,213,Lost Customers
CUST-4009,140,3,123.03,2,4,2,242,At Risk
CUST-4010,150,1,42.37,2,1,1,211,Lost Customers
CUST-4011,107,2,83.21,3,3,1,331,Loyal Customers
CUST-4012,189,1,35.62,2,1,1,211,Lost Customers
CUST-4013,63,3,321.38,4,4,3,443,Champions
CUST-4014,219,2,166.32,1,3,2,132,At Risk
CUST-4016,277,2,132.24,1,3,2,132,At Risk
CUST-4018,61,1,134.08,4,1,2,412,Potential Loyalists
CUST-4019,129,2,221.8,2,3,3,233,At Risk
CUST-4020,131,1,64.08,2,1,1,211,Lost Customers
CUST-4021,239,3,338.0,1,4,3,143,At Risk
CUST-4022,179,3,343.13,2,4,3,243,At Risk
CUST-4023,138,1,104.32,2,1,1,211,Lost Customers
CUST-4025,128,3,269.65,2,4,3,243,At Risk
CUST-4026,187,2,192.76,2,3,2,232,At Risk
CUST-4027,298,1,54.5,1,1,1,111,Lost Customers
CUST-4028,240,1,484.47,1,1,4,114,Lost Customers
CUST-4029,33,4,341.67,4,5,3,453,Champions
CUST-4030,1,2,32.41,5,3,1,531,Loyal Customers
CUST-4031,305,1,21.33,1,1,1,111,Lost Customers
CUST-4032,23,3,101.91,5,4,1,541,Champions
CUST-4033,240,2,150.92000000000002,1,3,2,132,At Risk
CUST-4034,228,2,523.55,1,3,4,134,At Risk
CUST-4035,189,2,186.17000000000002,2,3,2,232,At Risk
CUST-4036,11,2,720.59,5,3,5,535,Loyal Customers
CUST-4037,24,1,56.26,5,1,1,511,Potential Loyalists
CUST-4038,301,1,52.38,1,1,1,111,Lost Customers
CUST-4039,86,5,644.68,3,5,5,355,Loyal Customers
CUST-4040,30,1,243.75,5,1,3,513,Potential Loyalists
CUST-4041,27,2,290.08000000000004,5,3,3,533,Loyal Customers
CUST-4042,270,2,278.28,1,3,3,133,At Risk
CUST-4043,3,5,243.16000000000003,5,5,3,553,Champions
CUST-4044,42,3,684.03,4,4,5,445,Champions
CUST-4046,154,3,445.87,2,4,4,244,At Risk
CUST-4048,359,1,110.88,1,1,2,112,Lost Customers
CUST-4049,128,2,371.47,2,3,4,234,At Risk
CUST-4051,86,2,394.55999999999995,3,3,4,334,Loyal Customers
CUST-4052,176,2,85.4,2,3,1,231,At Risk
CUST-4054,15,1,124.52,5,1,2,512,Potential Loyalists
CUST-4055,180,3,140.8,2,4,2,242,At Risk
CUST-4057,18,3,465.42999999999995,5,4,4,544,Champions
CUST-4058,115,3,213.9,3,4,2,342,Loyal Customers
CUST-4059,326,1,128.04,1,1,2,112,Lost Customers
CUST-4061,326,1,276.7,1,1,3,113,Lost Customers
CUST-4062,65,4,758.93,4,5,5,455,Champions
CUST-4064,151,1,130.99,2,1,2,212,Lost Customers
CUST-4065,296,1,268.64,1,1,3,113,Lost Customers
