invoice_id,customer_id,transaction_date,product,category,quantity,unit_price,total_price,country
INV-16019,CUST-2494,2023-02-10,Fiction Novel,Books,3,49.71,149.13,Sweden
INV-16967,CUST-2688,2023-02-10,Biography,Books,1,48.06,48.06,Netherlands
INV-18596,CUST-1565,2023-02-10,Shoes,Clothing,3,70.29,210.87,Italy
INV-18390,CUST-1531,2023-02-10,Jeans,Clothing,1,75.01,75.01,Australia
INV-15203,CUST-2070,2023-02-10,Self-Help Book,Books,1,19.27,19.27,Canada
INV-15664,CUST-1380,2023-02-10,Candle,Home & Garden,2,65.3,130.6,Sweden
INV-18392,CUST-1588,2023-02-10,Lamp,Home & Garden,3,42.03,126.09,United Kingdom
INV-14446,CUST-1967,2023-02-10,Fiction Novel,Books,1,34.0,34.0,Italy
INV-14195,CUST-1930,2023-02-10,Sweater,Clothing,3,71.23,213.69,Canada
INV-16713,CUST-1580,2023-02-10,Self-Help Book,Books,1,29.33,29.33,Germany
INV-19874,CUST-1304,2023-02-11,Football,Sports,1,187.45,187.45,Germany
INV-14533,CUST-1107,2023-02-11,Wireless Mouse,Electronics,2,129.25,258.5,United Kingdom
INV-14955,CUST-1109,2023-02-11,Self-Help Book,Books,2,19.66,39.32,United States
INV-10357,CUST-3796,2023-02-11,Self-Help Book,Books,4,44.78,179.12,Spain
INV-19834,CUST-1398,2023-02-11,Plant Pot,Home & Garden,3,65.51,196.53,Sweden
INV-14220,CUST-3744,2023-02-11,Plant Pot,Home & Garden,2,57.44,114.88,United Kingdom
INV-19658,CUST-1436,2023-02-11,Tennis Racket,Sports,5,54.97,274.85,Australia
INV-19795,CUST-2813,2023-02-11,Picture Frame,Home & Garden,4,59.9,239.6,France
INV-19850,CUST-2437,2023-02-11,Shoes,Clothing,4,24.77,99.08,United Kingdom
INV-19581,CUST-4191,2023-02-11,Jacket,Clothing,2,113.68,227.36,Germany
INV-13774,CUST-3756,2023-02-11,Tennis Racket,Sports,3,47.8,143.4,Sweden
INV-15181,CUST-2074,2023-02-11,Dumbbell Set,Sports,5,141.21,706.05,Germany
INV-19281,CUST-4985,2023-02-11,Fiction Novel,Books,3,39.76,119.28,Germany
INV-11455,CUST-3123,2023-02-11,Phone Case,Electronics,1,111.07,111.07,Sweden
INV-12604,CUST-2368,2023-02-11,Plant Pot,Home & Garden,2,51.36,102.72,France
INV-13592,CUST-1183,2023-02-11,Travel Guide,Books,2,43.12,86.24,United States
INV-19991,CUST-1477,2023-02-11,Football,Sports,1,113.66,113.66,Spain
INV-15496,CUST-3057,2023-02-11,Tennis Racket,Sports,4,175.12,700.48,Netherlands
INV-14737,CUST-2065,2023-02-11,Headphones,Electronics,1,120.11,120.11,Italy
INV-17801,CUST-2616,2023-02-11,Lamp,Home & Garden,2,57.17,114.34,France
INV-17799,CUST-2601,2023-02-11,Tennis Racket,Sports,2,122.73,245.46,Spain
INV-17759,CUST-2658,2023-02-11,Keyboard,Electronics,1,59.32,59.32,Netherlands
INV-15034,CUST-1132,2023-02-11,Phone Case,Electronics,1,110.77,110.77,Australia
INV-12666,CUST-1338,2023-02-11,Phone Case,Electronics,1,19.1,19.1,Sweden
INV-12752,CUST-1600,2023-02-11,Webcam,Electronics,2,86.25,172.5,Canada
INV-11277,CUST-1377,2023-02-11,Picture Frame,Home & Garden,2,16.86,33.72,Spain
INV-14229,CUST-2171,2023-02-12,Dumbbell Set,Sports,4,91.61,366.44,United Kingdom
INV-19710,CUST-1000,2023-02-12,Wireless Mouse,Electronics,1,91.6,91.6,Netherlands
INV-11179,CUST-1453,2023-02-12,Webcam,Electronics,1,42.01,42.01,Sweden
INV-19437,CUST-3750,2023-02-12,Plant Pot,Home & Garden,4,67.76,271.04,United States
INV-10446,CUST-3315,2023-02-12,Self-Help Book,Books,1,38.41,38.41,Germany
INV-19648,CUST-4860,2023-02-12,Yoga Mat,Sports,5,47.71,238.55,Germany
INV-15740,CUST-2586,2023-02-12,Wireless Mouse,Electronics,2,107.56,215.12,Sweden
INV-12688,CUST-2892,2023-02-12,Running Shoes,Sports,1,54.57,54.57,Canada
INV-15143,CUST-2717,2023-02-12,Plant Pot,Home & Garden,2,78.81,157.62,Canada
INV-12538,CUST-1412,2023-02-12,Sweater,Clothing,1,35.92,35.92,Spain
INV-12874,CUST-1861,2023-02-12,Water Bottle,Sports,2,183.66,367.32,Italy
INV-12932,CUST-1481,2023-02-12,Coffee Mug,Home & Garden,4,69.47,277.88,Netherlands
INV-14815,CUST-3962,2023-02-12,USB Cable,Electronics,2,106.95,213.9,United States
INV-19694,CUST-1972,2023-02-12,Cushion,Home & Garden,1,31.19,31.19,Germany
INV-19747,CUST-2892,2023-02-12,Football,Sports,2,182.5,365.0,Australia
INV-12660,CUST-2389,2023-02-12,Tennis Racket,Sports,1,178.62,178.62,Netherlands
INV-13446,CUST-1746,2023-02-12,Shoes,Clothing,5,119.49,597.45,United Kingdom
INV-17065,CUST-4446,2023-02-12,Jeans,Clothing,1,103.38,103.38,United States
INV-17051,CUST-1106,2023-02-12,Picture Frame,Home & Garden,1,65.19,65.19,Sweden
INV-18553,CUST-4459,2023-02-12,Coffee Mug,Home & Garden,2,78.04,156.08,Germany
INV-18661,CUST-4464,2023-02-12,Webcam,Electronics,1,143.0,143.0,France
INV-11891,CUST-1311,2023-02-12,Hat,Clothing,3,38.35,115.05,Netherlands
INV-16903,CUST-4735,2023-02-12,Coffee Mug,Home & Garden,1,65.66,65.66,United States
INV-17071,CUST-1262,2023-02-12,Lamp,Home & Garden,3,60.53,181.59,Italy
INV-11376,CUST-2206,2023-02-12,Jacket,Clothing,2,43.38,86.76,Australia
INV-11940,CUST-1578,2023-02-12,Jeans,Clothing,1,106.48,106.48,France
INV-14112,CUST-1415,2023-02-12,Fiction Novel,Books,1,24.18,24.18,Netherlands
INV-13569,CUST-3011,2023-02-12,Sweater,Clothing,2,43.49,86.98,Spain
INV-11464,CUST-2547,2023-02-13,Yoga Mat,Sports,1,175.65,175.65,Canada
INV-13724,CUST-2177,2023-02-13,Wireless Mouse,Electronics,2,111.82,223.64,United States
INV-14413,CUST-3135,2023-02-13,Yoga Mat,Sports,2,153.47,306.94,France
INV-15273,CUST-1046,2023-02-13,Cushion,Home & Garden,5,71.6,358.0,Italy
INV-18249,CUST-1869,2023-02-13,Picture Frame,Home & Garden,2,14.6,29.2,Netherlands
INV-13489,CUST-3503,2023-02-13,Coffee Mug,Home & Garden,1,55.86,55.86,France
INV-16210,CUST-1317,2023-02-13,Plant Pot,Home & Garden,1,28.96,28.96,Germany
INV-13931,CUST-2490,2023-02-13,Tennis Racket,Sports,1,162.29,162.29,Canada
INV-10231,CUST-3066,2023-02-13,Webcam,Electronics,3,28.97,86.91,Australia
INV-12589,CUST-1549,2023-02-13,Textbook,Books,4,43.5,174.0,Italy
INV-14733,CUST-1875,2023-02-13,Yoga Mat,Sports,2,162.5,325.0,Australia
INV-16176,CUST-3037,2023-02-13,Water Bottle,Sports,2,74.56,149.12,United States
INV-19715,CUST-1315,2023-02-13,Dumbbell Set,Sports,1,187.76,187.76,United States
INV-17314,CUST-4261,2023-02-13,Running Shoes,Sports,1,133.16,133.16,Netherlands
INV-10507,CUST-3378,2023-02-13,Shoes,Clothing,3,61.31,183.93,Italy
INV-10723,CUST-1887,2023-02-13,Football,Sports,2,18.44,36.88,Canada
INV-16431,CUST-2070,2023-02-13,Lamp,Home & Garden,3,72.83,218.49,France
INV-11856,CUST-2023,2023-02-13,Jeans,Clothing,1,110.77,110.77,Canada
INV-16320,CUST-3341,2023-02-13,Football,Sports,1,127.21,127.21,France
INV-11848,CUST-1244,2023-02-13,Fiction Novel,Books,2,20.81,41.62,Canada
INV-13159,CUST-3336,2023-02-13,Webcam,Electronics,1,46.57,46.57,Germany
INV-11930,CUST-1156,2023-02-13,Textbook,Books,3,26.03,78.09,Canada
INV-15975,CUST-4039,2023-02-13,Shoes,Clothing,1,67.63,67.63,Canada
INV-16293,CUST-3423,2023-02-13,Dumbbell Set,Sports,3,113.18,339.54,Sweden
INV-18693,CUST-2876,2023-02-14,Running Shoes,Sports,1,30.78,30.78,Sweden
INV-18464,CUST-2080,2023-02-14,Water Bottle,Sports,4,194.33,777.32,Germany
INV-11083,CUST-1883,2023-02-14,Candle,Home & Garden,5,34.59,172.95,Netherlands
INV-10872,CUST-3989,2023-02-14,Plant Pot,Home & Garden,3,20.62,61.86,Germany
INV-13126,CUST-1700,2023-02-14,Running Shoes,Sports,2,74.81,149.62,Germany
INV-12781,CUST-2611,2023-02-14,Jeans,Clothing,1,42.39,42.39,Germany
INV-18214,CUST-1348,2023-02-14,Fiction Novel,Books,3,21.76,65.28,Australia
INV-18726,CUST-3017,2023-02-14,Headphones,Electronics,4,94.75,379.0,Sweden
INV-16045,CUST-2052,2023-02-14,Self-Help Book,Books,1,18.09,18.09,Germany
INV-15260,CUST-2955,2023-02-14,Picture Frame,Home & Garden,2,10.57,21.14,Sweden
INV-18718,CUST-4698,2023-02-14,Lamp,Home & Garden,1,63.69,63.69,Australia
INV-11515,CUST-3303,2023-02-14,Coffee Mug,Home & Garden,2,12.74,25.48,Germany
INV-16860,CUST-2932,2023-02-14,Jacket,Clothing,1,119.77,119.77,Australia
INV-16796,CUST-2140,2023-02-14,Sweater,Clothing,1,35.49,35.49,Spain
INV-11576,CUST-2816,2023-02-14,Plant Pot,Home & Garden,1,55.52,55.52,Spain
INV-10488,CUST-4787,2023-02-14,Textbook,Books,1,48.14,48.14,France
INV-14399,CUST-2367,2023-02-14,Jeans,Clothing,1,64.23,64.23,Germany
INV-15695,CUST-2402,2023-02-14,Candle,Home & Garden,1,22.43,22.43,Germany
INV-12319,CUST-4537,2023-02-14,USB Cable,Electronics,1,65.41,65.41,France
INV-13430,CUST-2505,2023-02-14,Cookbook,Books,3,21.7,65.1,Italy
INV-10747,CUST-2130,2023-02-14,Keyboard,Electronics,1,47.3,47.3,Germany
INV-17793,CUST-1331,2023-02-14,Football,Sports,3,128.69,386.07,Italy
INV-18630,CUST-2310,2023-02-14,Lamp,Home & Garden,1,26.56,26.56,United Kingdom
INV-15998,CUST-1111,2023-02-14,Lamp,Home & Garden,1,32.03,32.03,United Kingdom
INV-19546,CUST-1041,2023-02-14,Sweater,Clothing,1,93.21,93.21,Australia
INV-15417,CUST-3265,2023-02-14,Yoga Mat,Sports,1,136.95,136.95,Australia
INV-16786,CUST-4672,2023-02-14,Keyboard,Electronics,3,127.63,382.89,Italy
INV-13739,CUST-2711,2023-02-14,Candle,Home & Garden,2,17.01,34.02,United States
INV-19224,CUST-4928,2023-02-14,Travel Guide,Books,1,35.69,35.69,France
INV-19909,CUST-4711,2023-02-14,Headphones,Electronics,1,53.95,53.95,Spain
INV-12731,CUST-2820,2023-02-15,Tennis Racket,Sports,2,153.01,306.02,Italy
INV-15299,CUST-1266,2023-02-15,Textbook,Books,1,20.63,20.63,Italy
INV-17358,CUST-1968,2023-02-15,Football,Sports,1,139.99,139.99,Italy
INV-15395,CUST-2823,2023-02-15,Cookbook,Books,2,15.69,31.38,Sweden
INV-10793,CUST-1904,2023-02-15,Dumbbell Set,Sports,1,183.15,183.15,France
INV-12372,CUST-4335,2023-02-15,Textbook,Books,2,41.59,83.18,Netherlands
INV-15663,CUST-1136,2023-02-15,Tennis Racket,Sports,2,116.07,232.14,United States
INV-16111,CUST-1035,2023-02-15,Textbook,Books,1,20.88,20.88,Germany
INV-16162,CUST-1902,2023-02-15,Plant Pot,Home & Garden,1,55.89,55.89,Germany
INV-10639,CUST-4508,2023-02-15,T-Shirt,Clothing,3,65.91,197.73,Italy
INV-11682,CUST-3660,2023-02-15,Yoga Mat,Sports,3,199.14,597.42,United Kingdom
INV-16784,CUST-2553,2023-02-15,Running Shoes,Sports,4,37.15,148.6,France
INV-16797,CUST-1851,2023-02-15,Jeans,Clothing,1,101.73,101.73,Germany
INV-11457,CUST-1447,2023-02-15,Football,Sports,2,179.03,358.06,Spain
INV-15305,CUST-2057,2023-02-15,Fiction Novel,Books,3,44.39,133.17,United Kingdom
INV-18051,CUST-1135,2023-02-15,Hat,Clothing,2,111.83,223.66,Germany
INV-18399,CUST-4589,2023-02-15,Plant Pot,Home & Garden,2,11.17,22.34,Canada
INV-14330,CUST-1496,2023-02-15,Cushion,Home & Garden,1,25.44,25.44,Spain
INV-13248,CUST-2719,2023-02-15,Lamp,Home & Garden,1,41.35,41.35,Canada
INV-18583,CUST-1471,2023-02-15,Self-Help Book,Books,1,48.83,48.83,Canada
INV-13077,CUST-4929,2023-02-15,Candle,Home & Garden,3,76.96,230.88,Spain
INV-10219,CUST-2788,2023-02-15,Plant Pot,Home & Garden,2,66.09,132.18,Australia
INV-13795,CUST-1308,2023-02-15,Water Bottle,Sports,1,133.69,133.69,Canada
INV-18319,CUST-4100,2023-02-15,Jeans,Clothing,1,25.26,25.26,Australia
INV-13123,CUST-2572,2023-02-15,Travel Guide,Books,1,20.13,20.13,United Kingdom
INV-13505,CUST-1388,2023-02-15,Wireless Mouse,Electronics,1,122.8,122.8,Italy
INV-19254,CUST-2581,2023-02-15,Jeans,Clothing,2,113.97,227.94,Netherlands
INV-13143,CUST-2136,2023-02-15,Jeans,Clothing,1,86.25,86.25,Canada
INV-13153,CUST-2702,2023-02-15,Phone Case,Electronics,1,18.09,18.09,Sweden
INV-14130,CUST-3983,2023-02-15,Keyboard,Electronics,2,21.15,42.3,Canada
INV-13164,CUST-2210,2023-02-15,Jacket,Clothing,3,33.47,100.41,United Kingdom
INV-19303,CUST-2142,2023-02-15,Coffee Mug,Home & Garden,1,75.68,75.68,Canada
INV-18883,CUST-2058,2023-02-15,Jacket,Clothing,1,45.53,45.53,Australia
INV-14952,CUST-1761,2023-02-15,Jacket,Clothing,5,94.78,473.9,Canada
INV-18115,CUST-4755,2023-02-15,Self-Help Book,Books,2,49.85,99.7,Netherlands
INV-18758,CUST-2839,2023-02-15,Jacket,Clothing,1,86.27,86.27,Netherlands
INV-13613,CUST-1659,2023-02-15,Cushion,Home & Garden,3,62.4,187.2,Germany
INV-11322,CUST-4343,2023-02-16,Keyboard,Electronics,2,106.87,213.74,France
INV-13346,CUST-1964,2023-02-16,Tennis Racket,Sports,2,157.91,315.82,United Kingdom
INV-14203,CUST-2812,2023-02-16,Cookbook,Books,2,46.19,92.38,Sweden
INV-12297,CUST-2283,2023-02-16,Wireless Mouse,Electronics,3,139.22,417.66,Australia
INV-19334,CUST-2548,2023-02-16,Dumbbell Set,Sports,3,34.15,102.45,Italy
INV-10134,CUST-2925,2023-02-16,Biography,Books,2,17.26,34.52,Italy
INV-12490,CUST-3896,2023-02-16,T-Shirt,Clothing,1,117.92,117.92,France
INV-16376,CUST-2596,2023-02-16,Headphones,Electronics,1,59.25,59.25,United States
INV-17695,CUST-2611,2023-02-16,Jeans,Clothing,2,100.44,200.88,Canada
INV-16427,CUST-2580,2023-02-16,Headphones,Electronics,2,35.93,71.86,Canada
INV-13463,CUST-1751,2023-02-16,Phone Case,Electronics,1,60.07,60.07,Spain
INV-14606,CUST-1178,2023-02-16,Dumbbell Set,Sports,4,43.63,174.52,Canada
INV-15657,CUST-1122,2023-02-16,Tennis Racket,Sports,1,80.88,80.88,Sweden
INV-14408,CUST-2346,2023-02-16,Tennis Racket,Sports,1,192.09,192.09,Australia
INV-16309,CUST-4929,2023-02-16,Running Shoes,Sports,3,105.63,316.89,Australia
INV-15169,CUST-3832,2023-02-16,Textbook,Books,1,33.65,33.65,United Kingdom
INV-16222,CUST-1574,2023-02-16,Cushion,Home & Garden,1,23.76,23.76,Netherlands
INV-13688,CUST-1331,2023-02-16,USB Cable,Electronics,3,127.27,381.81,Canada
INV-16909,CUST-3444,2023-02-16,Sweater,Clothing,4,27.7,110.8,United Kingdom
INV-10557,CUST-3629,2023-02-16,Keyboard,Electronics,1,120.96,120.96,Canada
INV-13731,CUST-2821,2023-02-16,Plant Pot,Home & Garden,1,42.41,42.41,Spain
INV-17386,CUST-3922,2023-02-16,Football,Sports,1,102.42,102.42,Sweden
INV-12003,CUST-2266,2023-02-16,Water Bottle,Sports,1,39.03,39.03,United States
INV-10156,CUST-2777,2023-02-16,USB Cable,Electronics,4,100.21,400.84,France
INV-17397,CUST-4410,2023-02-16,Fiction Novel,Books,3,17.07,51.21,Netherlands
INV-10513,CUST-1645,2023-02-16,Jacket,Clothing,1,50.83,50.83,United Kingdom
INV-11218,CUST-4098,2023-02-16,Self-Help Book,Books,2,29.06,58.12,Spain
INV-10814,CUST-2404,2023-02-16,Sweater,Clothing,1,97.08,97.08,Italy
INV-10506,CUST-1179,2023-02-17,Fiction Novel,Books,1,48.9,48.9,Canada
INV-17329,CUST-2832,2023-02-17,Keyboard,Electronics,3,23.71,71.13,Spain
INV-19176,CUST-4733,2023-02-17,Running Shoes,Sports,1,115.92,115.92,France
INV-10037,CUST-2897,2023-02-17,Yoga Mat,Sports,5,24.36,121.8,United States
INV-19590,CUST-3978,2023-02-17,Lamp,Home & Garden,2,34.9,69.8,Italy
INV-14169,CUST-1159,2023-02-17,Tennis Racket,Sports,1,125.17,125.17,Canada
INV-10467,CUST-3681,2023-02-17,Hat,Clothing,3,50.19,150.57,Canada
INV-14189,CUST-2897,2023-02-17,Wireless Mouse,Electronics,1,68.87,68.87,Spain
INV-10238,CUST-2323,2023-02-17,Plant Pot,Home & Garden,3,56.91,170.73,Netherlands
INV-15868,CUST-3775,2023-02-17,USB Cable,Electronics,1,110.17,110.17,Australia
INV-11392,CUST-1702,2023-02-17,Fiction Novel,Books,4,23.15,92.6,Canada
INV-10673,CUST-1715,2023-02-17,Headphones,Electronics,2,36.52,73.04,Spain
INV-18722,CUST-1565,2023-02-17,Coffee Mug,Home & Garden,1,52.72,52.72,Italy
INV-14578,CUST-3091,2023-02-17,Keyboard,Electronics,1,113.57,113.57,Spain
INV-11219,CUST-1082,2023-02-17,Biography,Books,1,34.55,34.55,Spain
INV-12743,CUST-2604,2023-02-17,Lamp,Home & Garden,1,57.36,57.36,Canada
INV-15159,CUST-4688,2023-02-17,Jacket,Clothing,4,49.17,196.68,Australia
INV-10372,CUST-3193,2023-02-17,Cushion,Home & Garden,1,15.53,15.53,Australia
INV-15249,CUST-2226,2023-02-17,Coffee Mug,Home & Garden,2,71.16,142.32,Germany
INV-11078,CUST-1668,2023-02-17,Webcam,Electronics,1,98.37,98.37,Australia
INV-12601,CUST-3694,2023-02-17,Webcam,Electronics,1,116.56,116.56,Spain
INV-16652,CUST-1525,2023-02-17,Keyboard,Electronics,2,110.7,221.4,Sweden
INV-11597,CUST-2015,2023-02-17,Hat,Clothing,1,92.63,92.63,Italy
INV-19463,CUST-2021,2023-02-17,Self-Help Book,Books,1,35.22,35.22,United Kingdom
INV-15311,CUST-2230,2023-02-17,Fiction Novel,Books,5,10.35,51.75,United Kingdom
INV-14644,CUST-4921,2023-02-17,Picture Frame,Home & Garden,1,18.97,18.97,Australia
INV-16112,CUST-2499,2023-02-17,Water Bottle,Sports,3,49.04,147.12,Australia
INV-17062,CUST-4707,2023-02-17,Phone Case,Electronics,1,108.56,108.56,France
INV-15438,CUST-4732,2023-02-17,Candle,Home & Garden,1,69.93,69.93,Netherlands
INV-18589,CUST-1254,2023-02-17,Coffee Mug,Home & Garden,4,12.69,50.76,Netherlands
INV-13788,CUST-2345,2023-02-17,Lamp,Home & Garden,2,74.47,148.94,Netherlands
INV-10408,CUST-3445,2023-02-17,Running Shoes,Sports,1,34.11,34.11,Netherlands
INV-14956,CUST-1678,2023-02-18,Tennis Racket,Sports,1,90.12,90.12,Spain
INV-19416,CUST-3234,2023-02-18,Hat,Clothing,1,63.99,63.99,Australia
INV-17356,CUST-4397,2023-02-18,Textbook,Books,3,10.98,32.94,Canada
INV-11148,CUST-3424,2023-02-18,Shoes,Clothing,1,94.29,94.29,Sweden
INV-10845,CUST-3438,2023-02-18,Picture Frame,Home & Garden,3,22.1,66.3,Sweden
INV-19440,CUST-3230,2023-02-18,Self-Help Book,Books,1,39.37,39.37,Italy
INV-12099,CUST-4790,2023-02-18,Jeans,Clothing,1,26.56,26.56,Canada
INV-12168,CUST-1930,2023-02-18,Picture Frame,Home & Garden,4,54.96,219.84,Germany
INV-13549,CUST-1239,2023-02-18,Picture Frame,Home & Garden,1,40.24,40.24,United States
INV-13364,CUST-2332,2023-02-18,Webcam,Electronics,1,143.61,143.61,Spain
INV-15090,CUST-4605,2023-02-18,Phone Case,Electronics,1,128.43,128.43,Spain
INV-14633,CUST-2844,2023-02-18,Self-Help Book,Books,1,48.52,48.52,United States
INV-12235,CUST-1690,2023-02-18,Headphones,Electronics,2,23.22,46.44,Australia
INV-14084,CUST-2761,2023-02-18,Candle,Home & Garden,2,61.7,123.4,United States
INV-13334,CUST-2945,2023-02-18,T-Shirt,Clothing,1,101.89,101.89,Germany
INV-18986,CUST-2699,2023-02-18,Football,Sports,2,163.45,326.9,Germany
INV-13751,CUST-1601,2023-02-18,Fiction Novel,Books,3,22.19,66.57,Spain
INV-15389,CUST-2216,2023-02-18,T-Shirt,Clothing,1,89.34,89.34,Germany
INV-11028,CUST-3535,2023-02-18,Headphones,Electronics,1,46.81,46.81,Netherlands
INV-15441,CUST-3751,2023-02-18,Coffee Mug,Home & Garden,1,71.4,71.4,Sweden
INV-15535,CUST-1744,2023-02-18,Fiction Novel,Books,2,45.5,91.0,France
INV-19524,CUST-2770,2023-02-18,Hat,Clothing,1,119.58,119.58,Canada
INV-11939,CUST-2148,2023-02-18,Candle,Home & Garden,2,20.06,40.12,United Kingdom
INV-18880,CUST-1797,2023-02-19,Running Shoes,Sports,3,179.4,538.2,Australia
INV-11016,CUST-2868,2023-02-19,T-Shirt,Clothing,1,37.22,37.22,Canada
INV-19016,CUST-2691,2023-02-19,Candle,Home & Garden,3,26.73,80.19,Italy
INV-19788,CUST-2653,2023-02-19,Fiction Novel,Books,3,24.97,74.91,United Kingdom
INV-11459,CUST-1143,2023-02-19,Coffee Mug,Home & Garden,3,79.09,237.27,United States
INV-12008,CUST-1793,2023-02-19,Textbook,Books,1,25.05,25.05,France
INV-18788,CUST-1621,2023-02-19,Picture Frame,Home & Garden,1,33.71,33.71,Germany
INV-16768,CUST-2984,2023-02-19,Jeans,Clothing,1,50.44,50.44,Netherlands
INV-11650,CUST-4296,2023-02-19,Tennis Racket,Sports,1,28.87,28.87,Italy
INV-18655,CUST-2692,2023-02-19,Headphones,Electronics,3,87.13,261.39,Germany
INV-13543,CUST-3143,2023-02-19,Phone Case,Electronics,4,127.73,510.92,United Kingdom
INV-18801,CUST-1613,2023-02-19,Headphones,Electronics,2,141.32,282.64,Sweden
INV-18044,CUST-2974,2023-02-19,Candle,Home & Garden,5,28.86,144.3,Italy
INV-18383,CUST-2816,2023-02-19,Cookbook,Books,1,45.92,45.92,Australia
INV-15515,CUST-2660,2023-02-19,Jeans,Clothing,3,26.91,80.73,Italy
INV-13056,CUST-3219,2023-02-19,Jacket,Clothing,2,49.68,99.36,United Kingdom
INV-15494,CUST-2900,2023-02-19,Water Bottle,Sports,1,142.5,142.5,Germany
INV-17617,CUST-3556,2023-02-19,Yoga Mat,Sports,2,137.45,274.9,United Kingdom
INV-18301,CUST-1314,2023-02-19,Cookbook,Books,1,26.84,26.84,Italy
INV-15382,CUST-2505,2023-02-19,Candle,Home & Garden,3,31.17,93.51,Germany
INV-10300,CUST-1207,2023-02-19,Jacket,Clothing,1,32.25,32.25,Germany
INV-15554,CUST-2638,2023-02-19,Wireless Mouse,Electronics,2,15.34,30.68,Spain
INV-12963,CUST-2756,2023-02-19,Candle,Home & Garden,1,44.69,44.69,Sweden
INV-14739,CUST-1455,2023-02-19,Water Bottle,Sports,1,51.69,51.69,United States
INV-12238,CUST-4572,2023-02-19,Running Shoes,Sports,1,48.63,48.63,Australia
INV-10986,CUST-4758,2023-02-19,Self-Help Book,Books,4,37.14,148.56,United States
INV-17344,CUST-4025,2023-02-19,Jeans,Clothing,1,47.88,47.88,Germany
INV-18129,CUST-2982,2023-02-19,Biography,Books,1,19.87,19.87,Germany
INV-17930,CUST-1727,2023-02-19,Phone Case,Electronics,3,108.77,326.31,France
INV-13234,CUST-1556,2023-02-19,Hat,Clothing,2,21.49,42.98,Italy
INV-17909,CUST-1524,2023-02-19,Phone Case,Electronics,3,73.65,220.95,Italy
INV-17291,CUST-2715,2023-02-20,Keyboard,Electronics,2,109.9,219.8,Spain
INV-11299,CUST-3219,2023-02-20,Headphones,Electronics,1,57.85,57.85,United Kingdom
INV-17259,CUST-2479,2023-02-20,Picture Frame,Home & Garden,2,69.66,139.32,Italy
INV-13361,CUST-2378,2023-02-20,Jeans,Clothing,2,110.01,220.02,Germany
INV-10732,CUST-2742,2023-02-20,Self-Help Book,Books,3,24.02,72.06,Sweden
INV-18374,CUST-1766,2023-02-20,Running Shoes,Sports,3,185.83,557.49,United Kingdom
INV-11112,CUST-4357,2023-02-20,Football,Sports,2,128.4,256.8,United Kingdom
INV-11529,CUST-2544,2023-02-20,Plant Pot,Home & Garden,1,70.82,70.82,United States
INV-14701,CUST-3677,2023-02-20,Dumbbell Set,Sports,1,169.08,169.08,Netherlands
INV-10123,CUST-4881,2023-02-20,Running Shoes,Sports,2,71.5,143.0,Sweden
INV-15959,CUST-1165,2023-02-20,Keyboard,Electronics,1,113.33,113.33,Australia
INV-12198,CUST-2197,2023-02-20,USB Cable,Electronics,1,91.54,91.54,Australia
INV-10182,CUST-3808,2023-02-20,Jacket,Clothing,1,64.47,64.47,Australia
INV-12719,CUST-2951,2023-02-21,Hat,Clothing,1,65.56,65.56,France
INV-14018,CUST-1661,2023-02-21,USB Cable,Electronics,2,128.38,256.76,France
INV-18263,CUST-1064,2023-02-21,Sweater,Clothing,1,64.38,64.38,Australia
INV-17000,CUST-2751,2023-02-21,Sweater,Clothing,1,105.65,105.65,Sweden
INV-14946,CUST-2212,2023-02-21,Coffee Mug,Home & Garden,4,66.47,265.88,Italy
INV-12433,CUST-1673,2023-02-21,Cookbook,Books,3,38.55,115.65,United Kingdom
INV-12515,CUST-1298,2023-02-21,Plant Pot,Home & Garden,2,31.72,63.44,United States
INV-17053,CUST-4046,2023-02-21,Running Shoes,Sports,3,73.0,219.0,Canada
